i, j, E, error
32, 57, -11.4443, 2.09302e-09
32, 58, -11.4443, 2.09302e-09
32, 59, -11.4443, 2.09302e-09
32, 60, -11.4443, 2.09302e-09
32, 61, -11.4443, 2.09302e-09
32, 62, -11.4443, 2.09302e-09
32, 63, -11.4443, 2.09302e-09
33, 0, -11.4509, 2.15915e-09
33, 1, -11.4509, 2.15915e-09
33, 2, -11.4509, 2.15915e-09
33, 3, -11.4509, 2.15915e-09
33, 4, -11.4509, 2.15915e-09
33, 5, -11.4509, 2.15915e-09
33, 6, -11.4509, 2.15915e-09
33, 7, -11.4509, 2.15915e-09
33, 8, -11.4509, 2.15915e-09
33, 9, -11.4509, 2.15915e-09
33, 10, -11.4509, 2.15915e-09
33, 11, -11.4509, 2.15915e-09
33, 12, -11.4509, 2.15915e-09
33, 13, -11.4509, 2.15915e-09
33, 14, -11.4509, 2.15915e-09
33, 15, -11.4509, 2.15915e-09
33, 16, -11.4509, 2.15915e-09
33, 17, -11.4509, 2.15915e-09
33, 18, -11.4509, 2.15915e-09
33, 19, -11.4509, 2.15915e-09
33, 20, -11.4509, 2.15915e-09
33, 21, -11.4509, 2.15915e-09
33, 22, -11.4509, 2.15915e-09
33, 23, -11.4509, 2.15915e-09
33, 24, -11.4509, 2.15915e-09
33, 25, -11.4509, 2.15915e-09
33, 26, -11.4509, 2.15915e-09
33, 27, -11.4509, 2.15915e-09
33, 28, -11.4509, 2.15915e-09
33, 29, -11.4509, 2.15915e-09
33, 30, -11.4509, 2.15915e-09
33, 31, -11.4509, 2.15915e-09
33, 32, -11.4509, 2.15915e-09
33, 33, -11.4509, 2.15915e-09
33, 34, -11.4509, 2.15915e-09
33, 35, -11.4509, 2.15915e-09
33, 36, -11.4509, 2.15915e-09
33, 37, -11.4509, 2.15915e-09
33, 38, -11.4509, 2.15915e-09
33, 39, -11.4509, 2.15915e-09
33, 40, -11.4509, 2.15915e-09
33, 41, -11.4509, 2.15915e-09
33, 42, -11.4509, 2.15915e-09
33, 43, -11.4509, 2.15915e-09
33, 44, -11.4509, 2.15915e-09
33, 45, -11.4509, 2.15915e-09
33, 46, -11.4509, 2.15915e-09
33, 47, -11.4509, 2.15915e-09
33, 48, -11.4509, 2.15915e-09
33, 49, -11.4509, 2.15915e-09
33, 50, -11.4509, 2.15915e-09
33, 51, -11.4509, 2.15915e-09
33, 52, -11.4509, 2.15915e-09
33, 53, -11.4509, 2.15915e-09
33, 54, -11.4509, 2.15915e-09
33, 55, -11.4509, 2.15915e-09
33, 56, -11.4509, 2.15915e-09
33, 57, -11.4509, 2.15915e-09
33, 58, -11.4509, 2.15915e-09
33, 59, -11.4509, 2.15915e-09
33, 60, -11.4509, 2.15915e-09
33, 61, -11.4509, 2.15915e-09
33, 62, -11.4509, 2.15915e-09
33, 63, -11.4509, 2.15915e-09
34, 0, -11.4705, 2.22961e-09
34, 1, -11.4705, 2.22961e-09
34, 2, -11.4705, 2.22961e-09
34, 3, -11.4705, 2.22961e-09
34, 4, -11.4705, 2.22961e-09
34, 5, -11.4705, 2.22961e-09
34, 6, -11.4705, 2.22961e-09
34, 7, -11.4705, 2.22961e-09
34, 8, -11.4705, 2.22961e-09
34, 9, -11.4705, 2.22961e-09
34, 10, -11.4705, 2.22961e-09
34, 11, -11.4705, 2.22961e-09
34, 12, -11.4705, 2.22961e-09
34, 13, -11.4705, 2.22961e-09
34, 14, -11.4705, 2.22961e-09
34, 15, -11.4705, 2.22961e-09
34, 16, -11.4705, 2.22961e-09
34, 17, -11.4705, 2.22961e-09
34, 18, -11.4705, 2.22961e-09
34, 19, -11.4705, 2.22961e-09
34, 20, -11.4705, 2.22961e-09
34, 21, -11.4705, 2.22961e-09
34, 22, -11.4705, 2.22961e-09
34, 23, -11.4705, 2.22961e-09
34, 24, -11.4705, 2.22961e-09
34, 25, -11.4705, 2.22961e-09
34, 26, -11.4705, 2.22961e-09
34, 27, -11.4705, 2.22961e-09
34, 28, -11.4705, 2.22961e-09
34, 29, -11.4705, 2.22961e-09
34, 30, -11.4705, 2.22961e-09
34, 31, -11.4705, 2.22961e-09
34, 32, -11.4705, 2.22961e-09
34, 33, -11.4705, 2.22961e-09
34, 34, -11.4705, 2.22961e-09
34, 35, -11.4705, 2.22961e-09
34, 36, -11.4705, 2.22961e-09
34, 37, -11.4705, 2.22961e-09
34, 38, -11.4705, 2.22961e-09
34, 39, -11.4705, 2.22961e-09
34, 40, -11.4705, 2.22961e-09
34, 41, -11.4705, 2.22961e-09
34, 42, -11.4705, 2.22961e-09
34, 43, -11.4705, 2.22961e-09
34, 44, -11.4705, 2.22961e-09
34, 45, -11.4705, 2.22961e-09
34, 46, -11.4705, 2.22961e-09
34, 47, -11.4705, 2.22961e-09
34, 48, -11.4705, 2.22961e-09
34, 49, -11.4705, 2.22961e-09
34, 50, -11.4705, 2.22961e-09
34, 51, -11.4705, 2.22961e-09
34, 52, -11.4705, 2.22961e-09
34, 53, -11.4705, 2.22961e-09
34, 54, -11.4705, 2.22961e-09
34, 55, -11.4705, 2.22961e-09
34, 56, -11.4705, 2.22961e-09
34, 57, -11.4705, 2.22961e-09
34, 58, -11.4705, 2.22961e-09
34, 59, -11.4705, 2.22961e-09
34, 60, -11.4705, 2.22961e-09
34, 61, -11.4705, 2.22961e-09
34, 62, -11.4705, 2.22961e-09
34, 63, -11.4705, 2.22961e-09
35, 0, -11.503, 2.30481e-09
35, 1, -11.503, 2.30481e-09
35, 2, -11.503, 2.30481e-09
35, 3, -11.503, 2.30481e-09
35, 4, -11.503, 2.30481e-09
35, 5, -11.503, 2.30481e-09
35, 6, -11.503, 2.30481e-09
35, 7, -11.503, 2.30481e-09
35, 8, -11.503, 2.30481e-09
35, 9, -11.503, 2.30481e-09
35, 10, -11.503, 2.30481e-09
35, 11, -11.503, 2.30481e-09
35, 12, -11.503, 2.30481e-09
35, 13, -11.503, 2.30481e-09
35, 14, -11.503, 2.30481e-09
35, 15, -11.503, 2.30481e-09
35, 16, -11.503, 2.30481e-09
35, 17, -11.503, 2.30481e-09
35, 18, -11.503, 2.30481e-09
35, 19, -11.503, 2.30481e-09
35, 20, -11.503, 2.30481e-09
35, 21, -11.503, 2.30481e-09
35, 22, -11.503, 2.30481e-09
35, 23, -11.503, 2.30481e-09
35, 24, -11.503, 2.30481e-09
35, 25, -11.503, 2.30481e-09
35, 26, -11.503, 2.30481e-09
35, 27, -11.503, 2.30481e-09
35, 28, -11.503, 2.30481e-09
35, 29, -11.503, 2.30481e-09
35, 30, -11.503, 2.30481e-09
35, 31, -11.503, 2.30481e-09
35, 32, -11.503, 2.30481e-09
35, 33, -11.503, 2.30481e-09
35, 34, -11.503, 2.30481e-09
35, 35, -11.503, 2.30481e-09
35, 36, -11.503, 2.30481e-09
35, 37, -11.503, 2.30481e-09
35, 38, -11.503, 2.30481e-09
35, 39, -11.503, 2.30481e-09
35, 40, -11.503, 2.30481e-09
35, 41, -11.503, 2.30481e-09
35, 42, -11.503, 2.30481e-09
35, 43, -11.503, 2.30481e-09
35, 44, -11.503, 2.30481e-09
35, 45, -11.503, 2.30481e-09
35, 46, -11.503, 2.30481e-09
35, 47, -11.503, 2.30481e-09
35, 48, -11.503, 2.30481e-09
35, 49, -11.503, 2.30481e-09
35, 50, -11.503, 2.30481e-09
35, 51, -11.503, 2.30481e-09
35, 52, -11.503, 2.30481e-09
35, 53, -11.503, 2.30481e-09
35, 54, -11.503, 2.30481e-09
35, 55, -11.503, 2.30481e-09
35, 56, -11.503, 2.30481e-09
35, 57, -11.503, 2.30481e-09
35, 58, -11.503, 2.30481e-09
35, 59, -11.503, 2.30481e-09
35, 60, -11.503, 2.30481e-09
35, 61, -11.503, 2.30481e-09
35, 62, -11.503, 2.30481e-09
35, 63, -11.503, 2.30481e-09
36, 0, -11.5477, 2.38527e-09
36, 1, -11.5477, 2.38527e-09
36, 2, -11.5477, 2.38527e-09
36, 3, -11.5477, 2.38527e-09
36, 4, -11.5477, 2.38527e-09
36, 5, -11.5477, 2.38527e-09
36, 6, -11.5477, 2.38527e-09
36, 7, -11.5477, 2.38527e-09
36, 8, -11.5477, 2.38527e-09
36, 9, -11.5477, 2.38527e-09
36, 10, -11.5477, 2.38527e-09
36, 11, -11.5477, 2.38527e-09
36, 12, -11.5477, 2.38527e-09
36, 13, -11.5477, 2.38527e-09
36, 14, -11.5477, 2.38527e-09
36, 15, -11.5477, 2.38527e-09
36, 16, -11.5477, 2.38527e-09
36, 17, -11.5477, 2.38527e-09
36, 18, -11.5477, 2.38527e-09
36, 19, -11.5477, 2.38527e-09
36, 20, -11.5477, 2.38527e-09
36, 21, -11.5477, 2.38527e-09
36, 22, -11.5477, 2.38527e-09
36, 23, -11.5477, 2.38527e-09
36, 24, -11.5477, 2.38527e-09
36, 25, -11.5477, 2.38527e-09
36, 26, -11.5477, 2.38527e-09
36, 27, -11.5477, 2.38527e-09
36, 28, -11.5477, 2.38527e-09
36, 29, -11.5477, 2.38527e-09
36, 30, -11.5477, 2.38527e-09
36, 31, -11.5477, 2.38527e-09
36, 32, -11.5477, 2.38527e-09
36, 33, -11.5477, 2.38527e-09
36, 34, -11.5477, 2.38527e-09
36, 35, -11.5477, 2.38527e-09
36, 36, -11.5477, 2.38527e-09
36, 37, -11.5477, 2.38527e-09
36, 38, -11.5477, 2.38527e-09
36, 39, -11.5477, 2.38527e-09
36, 40, -11.5477, 2.38527e-09
36, 41, -11.5477, 2.38527e-09
36, 42, -11.5477, 2.38527e-09
36, 43, -11.5477, 2.38527e-09
36, 44, -11.5477, 2.38527e-09
36, 45, -11.5477, 2.38527e-09
36, 46, -11.5477, 2.38527e-09
36, 47, -11.5477, 2.38527e-09
36, 48, -11.5477, 2.38527e-09
36, 49, -11.5477, 2.38527e-09
36, 50, -11.5477, 2.38527e-09
36, 51, -11.5477, 2.38527e-09
36, 52, -11.5477, 2.38527e-09
36, 53, -11.5477, 2.38527e-09
36, 54, -11.5477, 2.38527e-09
36, 55, -11.5477, 2.38527e-09
36, 56, -11.5477, 2.38527e-09
36, 57, -11.5477, 2.38527e-09
36, 58, -11.5477, 2.38527e-09
36, 59, -11.5477, 2.38527e-09
36, 60, -11.5477, 2.38527e-09
36, 61, -11.5477, 2.38527e-09
36, 62, -11.5477, 2.38527e-09
36, 63, -11.5477, 2.38527e-09
37, 0, -11.604, 2.47155e-09
37, 1, -11.604, 2.47155e-09
37, 2, -11.604, 2.47155e-09
37, 3, -11.604, 2.47155e-09
37, 4, -11.604, 2.47155e-09
37, 5, -11.604, 2.47155e-09
37, 6, -11.604, 2.47155e-09
37, 7, -11.604, 2.47155e-09
37, 8, -11.604, 2.47155e-09
37, 9, -11.604, 2.47155e-09
37, 10, -11.604, 2.47155e-09
37, 11, -11.604, 2.47155e-09
37, 12, -11.604, 2.47155e-09
37, 13, -11.604, 2.47155e-09
37, 14, -11.604, 2.47155e-09
37, 15, -11.604, 2.47155e-09
37, 16, -11.604, 2.47155e-09
37, 17, -11.604, 2.47155e-09
37, 18, -11.604, 2.47155e-09
37, 19, -11.604, 2.47155e-09
37, 20, -11.604, 2.47155e-09
37, 21, -11.604, 2.47155e-09
37, 22, -11.604, 2.47155e-09
37, 23, -11.604, 2.47155e-09
37, 24, -11.604, 2.47155e-09
37, 25, -11.604, 2.47155e-09
37, 26, -11.604, 2.47155e-09
37, 27, -11.604, 2.47155e-09
37, 28, -11.604, 2.47155e-09
37, 29, -11.604, 2.47155e-09
37, 30, -11.604, 2.47155e-09
37, 31, -11.604, 2.47155e-09
37, 32, -11.604, 2.47155e-09
37, 33, -11.604, 2.47155e-09
37, 34, -11.604, 2.47155e-09
37, 35, -11.604, 2.47155e-09
37, 36, -11.604, 2.47155e-09
37, 37, -11.604, 2.47155e-09
37, 38, -11.604, 2.47155e-09
37, 39, -11.604, 2.47155e-09
37, 40, -11.604, 2.47155e-09
37, 41, -11.604, 2.47155e-09
37, 42, -11.604, 2.47155e-09
37, 43, -11.604, 2.47155e-09
37, 44, -11.604, 2.47155e-09
37, 45, -11.604, 2.47155e-09
37, 46, -11.604, 2.47155e-09
37, 47, -11.604, 2.47155e-09
37, 48, -11.604, 2.47155e-09
37, 49, -11.604, 2.47155e-09
37, 50, -11.604, 2.47155e-09
37, 51, -11.604, 2.47155e-09
37, 52, -11.604, 2.47155e-09
37, 53, -11.604, 2.47155e-09
37, 54, -11.604, 2.47155e-09
37, 55, -11.604, 2.47155e-09
37, 56, -11.604, 2.47155e-09
37, 57, -11.604, 2.47155e-09
37, 58, -11.604, 2.47155e-09
37, 59, -11.604, 2.47155e-09
37, 60, -11.604, 2.47155e-09
37, 61, -11.604, 2.47155e-09
37, 62, -11.604, 2.47155e-09
37, 63, -11.604, 2.47155e-09
38, 0, -11.6709, 2.5643e-09
38, 1, -11.6709, 2.5643e-09
38, 2, -11.6709, 2.5643e-09
38, 3, -11.6709, 2.5643e-09
38, 4, -11.6709, 2.5643e-09
38, 5, -11.6709, 2.5643e-09
38, 6, -11.6709, 2.5643e-09
38, 7, -11.6709, 2.5643e-09
38, 8, -11.6709, 2.5643e-09
38, 9, -11.6709, 2.5643e-09
38, 10, -11.6709, 2.5643e-09
38, 11, -11.6709, 2.5643e-09
38, 12, -11.6709, 2.5643e-09
38, 13, -11.6709, 2.5643e-09
38, 14, -11.6709, 2.5643e-09
38, 15, -11.6709, 2.5643e-09
38, 16, -11.6709, 2.5643e-09
38, 17, -11.6709, 2.5643e-09
38, 18, -11.6709, 2.5643e-09
38, 19, -11.6709, 2.5643e-09
38, 20, -11.6709, 2.5643e-09
38, 21, -11.6709, 2.5643e-09
38, 22, -11.6709, 2.5643e-09
38, 23, -11.6709, 2.5643e-09
38, 24, -11.6709, 2.5643e-09
38, 25, -11.6709, 2.5643e-09
38, 26, -11.6709, 2.5643e-09
38, 27, -11.6709, 2.5643e-09
38, 28, -11.6709, 2.5643e-09
38, 29, -11.6709, 2.5643e-09
38, 30, -11.6709, 2.5643e-09
38, 31, -11.6709, 2.5643e-09
38, 32, -11.6709, 2.5643e-09
38, 33, -11.6709, 2.5643e-09
38, 34, -11.6709, 2.5643e-09
38, 35, -11.6709, 2.5643e-09
38, 36, -11.6709, 2.5643e-09
38, 37, -11.6709, 2.5643e-09
38, 38, -11.6709, 2.5643e-09
38, 39, -11.6709, 2.5643e-09
38, 40, -11.6709, 2.5643e-09
38, 41, -11.6709, 2.5643e-09
38, 42, -11.6709, 2.5643e-09
38, 43, -11.6709, 2.5643e-09
38, 44, -11.6709, 2.5643e-09
38, 45, -11.6709, 2.5643e-09
38, 46, -11.6709, 2.5643e-09
38, 47, -11.6709, 2.5643e-09
38, 48, -11.6709, 2.5643e-09
38, 49, -11.6709, 2.5643e-09
38, 50, -11.6709, 2.5643e-09
38, 51, -11.6709, 2.5643e-09
38, 52, -11.6709, 2.5643e-09
38, 53, -11.6709, 2.5643e-09
38, 54, -11.6709, 2.5643e-09
38, 55, -11.6709, 2.5643e-09
38, 56, -11.6709, 2.5643e-09
38, 57, -11.6709, 2.5643e-09
38, 58, -11.6709, 2.5643e-09
38, 59, -11.6709, 2.5643e-09
38, 60, -11.6709, 2.5643e-09
38, 61, -11.6709, 2.5643e-09
38, 62, -11.6709, 2.5643e-09
38, 63, -11.6709, 2.5643e-09
39, 0, -11.7471, 2.66429e-09
39, 1, -11.7471, 2.66429e-09
39, 2, -11.7471, 2.66429e-09
39, 3, -11.7471, 2.66429e-09
39, 4, -11.7471, 2.66429e-09
39, 5, -11.7471, 2.66429e-09
39, 6, -11.7471, 2.66429e-09
39, 7, -11.7471, 2.66429e-09
39, 8, -11.7471, 2.66429e-09
39, 9, -11.7471, 2.66429e-09
39, 10, -11.7471, 2.66429e-09
39, 11, -11.7471, 2.66429e-09
39, 12, -11.7471, 2.66429e-09
39, 13, -11.7471, 2.66429e-09
39, 14, -11.7471, 2.66429e-09
39, 15, -11.7471, 2.66429e-09
39, 16, -11.7471, 2.66429e-09
39, 17, -11.7471, 2.66429e-09
39, 18, -11.7471, 2.66429e-09
39, 19, -11.7471, 2.66429e-09
39, 20, -11.7471, 2.66429e-09
39, 21, -11.7471, 2.66429e-09
39, 22, -11.7471, 2.66429e-09
39, 23, -11.7471, 2.66429e-09
39, 24, -11.7471, 2.66429e-09
39, 25, -11.7471, 2.66429e-09
39, 26, -11.7471, 2.66429e-09
39, 27, -11.7471, 2.66429e-09
39, 28, -11.7471, 2.66429e-09
39, 29, -11.7471, 2.66429e-09
39, 30, -11.7471, 2.66429e-09
39, 31, -11.7471, 2.66429e-09
39, 32, -11.7471, 2.66429e-09
39, 33, -11.7471, 2.66429e-09
39, 34, -11.7471, 2.66429e-09
39, 35, -11.7471, 2.66429e-09
39, 36, -11.7471, 2.66429e-09
39, 37, -11.7471, 2.66429e-09
39, 38, -11.7471, 2.66429e-09
39, 39, -11.7471, 2.66429e-09
39, 40, -11.7471, 2.66429e-09
39, 41, -11.7471, 2.66429e-09
39, 42, -11.7471, 2.66429e-09
39, 43, -11.7471, 2.66429e-09
39, 44, -11.7471, 2.66429e-09
39, 45, -11.7471, 2.66429e-09
39, 46, -11.7471, 2.66429e-09
39, 47, -11.7471, 2.66429e-09
39, 48, -11.7471, 2.66429e-09
39, 49, -11.7471, 2.66429e-09
39, 50, -11.7471, 2.66429e-09
39, 51, -11.7471, 2.66429e-09
39, 52, -11.7471, 2.66429e-09
39, 53, -11.7471, 2.66429e-09
39, 54, -11.7471, 2.66429e-09
39, 55, -11.7471, 2.66429e-09
39, 56, -11.7471, 2.66429e-09
39, 57, -11.7471, 2.66429e-09
39, 58, -11.7471, 2.66429e-09
39, 59, -11.7471, 2.66429e-09
39, 60, -11.7471, 2.66429e-09
39, 61, -11.7471, 2.66429e-09
39, 62, -11.7471, 2.66429e-09
39, 63, -11.7471, 2.66429e-09
40, 0, -11.8313, 2.77239e-09
40, 1, -11.8313, 2.77239e-09
40, 2, -11.8313, 2.77239e-09
40, 3, -11.8313, 2.77239e-09
40, 4, -11.8313, 2.77239e-09
40, 5, -11.8313, 2.77239e-09
40, 6, -11.8313, 2.77239e-09
40, 7, -11.8313, 2.77239e-09
40, 8, -11.8313, 2.77239e-09
40, 9, -11.8313, 2.77239e-09
40, 10, -11.8313, 2.77239e-09
40, 11, -11.8313, 2.77239e-09
40, 12, -11.8313, 2.77239e-09
40, 13, -11.8313, 2.77239e-09
40, 14, -11.8313, 2.77239e-09
40, 15, -11.8313, 2.77239e-09
40, 16, -11.8313, 2.77239e-09
40, 17, -11.8313, 2.77239e-09
40, 18, -11.8313, 2.77239e-09
40, 19, -11.8313, 2.77239e-09
40, 20, -11.8313, 2.77239e-09
40, 21, -11.8313, 2.77239e-09
40, 22, -11.8313, 2.77239e-09
40, 23, -11.8313, 2.77239e-09
40, 24, -11.8313, 2.77239e-09
40, 25, -11.8313, 2.77239e-09
40, 26, -11.8313, 2.77239e-09
40, 27, -11.8313, 2.77239e-09
40, 28, -11.8313, 2.77239e-09
40, 29, -11.8313, 2.77239e-09
40, 30, -11.8313, 2.77239e-09
40, 31, -11.8313, 2.77239e-09
40, 32, -11.8313, 2.77239e-09
40, 33, -11.8313, 2.77239e-09
40, 34, -11.8313, 2.77239e-09
40, 35, -11.8313, 2.77239e-09
40, 36, -11.8313, 2.77239e-09
40, 37, -11.8313, 2.77239e-09
40, 38, -11.8313, 2.77239e-09
40, 39, -11.8313, 2.77239e-09
40, 40, -11.8313, 2.77239e-09
40, 41, -11.8313, 2.77239e-09
40, 42, -11.8313, 2.77239e-09
40, 43, -11.8313, 2.77239e-09
40, 44, -11.8313, 2.77239e-09
40, 45, -11.8313, 2.77239e-09
40, 46, -11.8313, 2.77239e-09
40, 47, -11.8313, 2.77239e-09
40, 48, -11.8313, 2.77239e-09
40, 49, -11.8313, 2.77239e-09
40, 50, -11.8313, 2.77239e-09
40, 51, -11.8313, 2.77239e-09
40, 52, -11.8313, 2.77239e-09
40, 53, -11.8313, 2.77239e-09
40, 54, -11.8313, 2.77239e-09
40, 55, -11.8313, 2.77239e-09
40, 56, -11.8313, 2.77239e-09
40, 57, -11.8313, 2.77239e-09
40, 58, -11.8313, 2.77239e-09
40, 59, -11.8313, 2.77239e-09
40, 60, -11.8313, 2.77239e-09
40, 61, -11.8313, 2.77239e-09
40, 62, -11.8313, 2.77239e-09
40, 63, -11.8313, 2.77239e-09
41, 0, -11.9216, 2.88963e-09
41, 1, -11.9216, 2.88963e-09
41, 2, -11.9216, 2.88963e-09
41, 3, -11.9216, 2.88963e-09
41, 4, -11.9216, 2.88963e-09
41, 5, -11.9216, 2.88963e-09
41, 6, -11.9216, 2.88963e-09
41, 7, -11.9216, 2.88963e-09
41, 8, -11.9216, 2.88963e-09
41, 9, -11.9216, 2.88963e-09
41, 10, -11.9216, 2.88963e-09
41, 11, -11.9216, 2.88963e-09
41, 12, -11.9216, 2.88963e-09
41, 13, -11.9216, 2.88963e-09
41, 14, -11.9216, 2.88963e-09
41, 15, -11.9216, 2.88963e-09
41, 16, -11.9216, 2.88963e-09
41, 17, -11.9216, 2.88963e-09
41, 18, -11.9216, 2.88963e-09
41, 19, -11.9216, 2.88963e-09
41, 20, -11.9216, 2.88963e-09
41, 21, -11.9216, 2.88963e-09
41, 22, -11.9216, 2.88963e-09
41, 23, -11.9216, 2.88963e-09
41, 24, -11.9216, 2.88963e-09
41, 25, -11.9216, 2.88963e-09
41, 26, -11.9216, 2.88963e-09
41, 27, -11.9216, 2.88963e-09
41, 28, -11.9216, 2.88963e-09
41, 29, -11.9216, 2.88963e-09
41, 30, -11.9216, 2.88963e-09
41, 31, -11.9216, 2.88963e-09
41, 32, -11.9216, 2.88963e-09
41, 33, -11.9216, 2.88963e-09
41, 34, -11.9216, 2.88963e-09
41, 35, -11.9216, 2.88963e-09
41, 36, -11.9216, 2.88963e-09
41, 37, -11.9216, 2.88963e-09
41, 38, -11.9216, 2.88963e-09
41, 39, -11.9216, 2.88963e-09
41, 40, -11.9216, 2.88963e-09
41, 41, -11.9216, 2.88963e-09
41, 42, -11.9216, 2.88963e-09
41, 43, -11.9216, 2.88963e-09
41, 44, -11.9216, 2.88963e-09
41, 45, -11.9216, 2.88963e-09
41, 46, -11.9216, 2.88963e-09
41, 47, -11.9216, 2.88963e-09
41, 48, -11.9216, 2.88963e-09
41, 49, -11.9216, 2.88963e-09
41, 50, -11.9216, 2.88963e-09
41, 51, -11.9216, 2.88963e-09
41, 52, -11.9216, 2.88963e-09
41, 53, -11.9216, 2.88963e-09
41, 54, -11.9216, 2.88963e-09
41, 55, -11.9216, 2.88963e-09
41, 56, -11.9216, 2.88963e-09
41, 57, -11.9216, 2.88963e-09
41, 58, -11.9216, 2.88963e-09
41, 59, -11.9216, 2.88963e-09
41, 60, -11.9216, 2.88963e-09
41, 61, -11.9216, 2.88963e-09
41, 62, -11.9216, 2.88963e-09
41, 63, -11.9216, 2.88963e-09
42, 0, -12.0161, 3.01723e-09
42, 1, -12.0161, 3.01723e-09
42, 2, -12.0161, 3.01723e-09
42, 3, -12.0161, 3.01723e-09
42, 4, -12.0161, 3.01723e-09
42, 5, -12.0161, 3.01723e-09
42, 6, -12.0161, 3.01723e-09
42, 7, -12.0161, 3.01723e-09
42, 8, -12.0161, 3.01723e-09
42, 9, -12.0161, 3.01723e-09
42, 10, -12.0161, 3.01723e-09
42, 11, -12.0161, 3.01723e-09
42, 12, -12.0161, 3.01723e-09
42, 13, -12.0161, 3.01723e-09
42, 14, -12.0161, 3.01723e-09
42, 15, -12.0161, 3.01723e-09
42, 16, -12.0161, 3.01723e-09
42, 17, -12.0161, 3.01723e-09
42, 18, -12.0161, 3.01723e-09
42, 19, -12.0161, 3.01723e-09
42, 20, -12.0161, 3.01723e-09
42, 21, -12.0161, 3.01723e-09
42, 22, -12.0161, 3.01723e-09
42, 23, -12.0161, 3.01723e-09
42, 24, -12.0161, 3.01723e-09
42, 25, -12.0161, 3.01723e-09
42, 26, -12.0161, 3.01723e-09
42, 27, -12.0161, 3.01723e-09
42, 28, -12.0161, 3.01723e-09
42, 29, -12.0161, 3.01723e-09
42, 30, -12.0161, 3.01723e-09
42, 31, -12.0161, 3.01723e-09
42, 32, -12.0161, 3.01723e-09
42, 33, -12.0161, 3.01723e-09
42, 34, -12.0161, 3.01723e-09
42, 35, -12.0161, 3.01723e-09
42, 36, -12.0161, 3.01723e-09
42, 37, -12.0161, 3.01723e-09
42, 38, -12.0161, 3.01723e-09
42, 39, -12.0161, 3.01723e-09
42, 40, -12.0161, 3.01723e-09
42, 41, -12.0161, 3.01723e-09
42, 42, -12.0161, 3.01723e-09
42, 43, -12.0161, 3.01723e-09
42, 44, -12.0161, 3.01723e-09
42, 45, -12.0161, 3.01723e-09
42, 46, -12.0161, 3.01723e-09
42, 47, -12.0161, 3.01723e-09
42, 48, -12.0161, 3.01723e-09
42, 49, -12.0161, 3.01723e-09
42, 50, -12.0161, 3.01723e-09
42, 51, -12.0161, 3.01723e-09
42, 52, -12.0161, 3.01723e-09
42, 53, -12.0161, 3.01723e-09
42, 54, -12.0161, 3.01723e-09
42, 55, -12.0161, 3.01723e-09
42, 56, -12.0161, 3.01723e-09
42, 57, -12.0161, 3.01723e-09
42, 58, -12.0161, 3.01723e-09
42, 59, -12.0161, 3.01723e-09
42, 60, -12.0161, 3.01723e-09
42, 61, -12.0161, 3.01723e-09
42, 62, -12.0161, 3.01723e-09
42, 63, -12.0161, 3.01723e-09
43, 0, -12.1123, 3.15662e-09
43, 1, -12.1123, 3.15662e-09
43, 2, -12.1123, 3.15662e-09
43, 3, -12.1123, 3.15662e-09
43, 4, -12.1123, 3.15662e-09
43, 5, -12.1123, 3.15662e-09
43, 6, -12.1123, 3.15662e-09
43, 7, -12.1123, 3.15662e-09
43, 8, -12.1123, 3.15662e-09
43, 9, -12.1123, 3.15662e-09
43, 10, -12.1123, 3.15662e-09
43, 11, -12.1123, 3.15662e-09
43, 12, -12.1123, 3.15662e-09
43, 13, -12.1123, 3.15662e-09
43, 14, -12.1123, 3.15662e-09
43, 15, -12.1123, 3.15662e-09
43, 16, -12.1123, 3.15662e-09
43, 17, -12.1123, 3.15662e-09
43, 18, -12.1123, 3.15662e-09
43, 19, -12.1123, 3.15662e-09
43, 20, -12.1123, 3.15662e-09
43, 21, -12.1123, 3.15662e-09
43, 22, -12.1123, 3.15662e-09
43, 23, -12.1123, 3.15662e-09
43, 24, -12.1123, 3.15662e-09
43, 25, -12.1123, 3.15662e-09
43, 26, -12.1123, 3.15662e-09
43, 27, -12.1123, 3.15662e-09
43, 28, -12.1123, 3.15662e-09
43, 29, -12.1123, 3.15662e-09
43, 30, -12.1123, 3.15662e-09
43, 31, -12.1123, 3.15662e-09
43, 32, -12.1123, 3.15662e-09
43, 33, -12.1123, 3.15662e-09
43, 34, -12.1123, 3.15662e-09
43, 35, -12.1123, 3.15662e-09
43, 36, -12.1123, 3.15662e-09
43, 37, -12.1123, 3.15662e-09
43, 38, -12.1123, 3.15662e-09
43, 39, -12.1123, 3.15662e-09
43, 40, -12.1123, 3.15662e-09
43, 41, -12.1123, 3.15662e-09
43, 42, -12.1123, 3.15662e-09
43, 43, -12.1123, 3.15662e-09
43, 44, -12.1123, 3.15662e-09
43, 45, -12.1123, 3.15662e-09
43, 46, -12.1123, 3.15662e-09
43, 47, -12.1123, 3.15662e-09
43, 48, -12.1123, 3.15662e-09
43, 49, -12.1123, 3.15662e-09
43, 50, -12.1123, 3.15662e-09
43, 51, -12.1123, 3.15662e-09
43, 52, -12.1123, 3.15662e-09
43, 53, -12.1123, 3.15662e-09
43, 54, -12.1123, 3.15662e-09
43, 55, -12.1123, 3.15662e-09
43, 56, -12.1123, 3.15662e-09
43, 57, -12.1123, 3.15662e-09
43, 58, -12.1123, 3.15662e-09
