Scale, Error, Expectation
2.4045e+06, 5.52599e-10, -10.9882
2.405e+06, 5.52484e-10, -10.9886
2.4055e+06, 5.52369e-10, -10.989
2.406e+06, 5.52255e-10, -10.9894
2.4065e+06, 5.5214e-10, -10.9898
2.407e+06, 5.52025e-10, -10.9902
2.4075e+06, 5.51911e-10, -10.9906
2.408e+06, 5.51796e-10, -10.991
2.4085e+06, 5.51681e-10, -10.9914
2.409e+06, 5.51567e-10, -10.9918
2.4095e+06, 5.51452e-10, -10.9923
2.41e+06, 5.51338e-10, -10.9927
2.4105e+06, 5.51224e-10, -10.9931
2.411e+06, 5.51109e-10, -10.9935
2.4115e+06, 5.50995e-10, -10.9939
2.412e+06, 5.50881e-10, -10.9943
2.4125e+06, 5.50767e-10, -10.9947
2.413e+06, 5.50653e-10, -10.9951
2.4135e+06, 5.50538e-10, -10.9955
2.414e+06, 5.50424e-10, -10.9959
2.4145e+06, 5.5031e-10, -10.9963
2.415e+06, 5.50196e-10, -10.9967
2.4155e+06, 5.50083e-10, -10.9971
2.416e+06, 5.49969e-10, -10.9975
2.4165e+06, 5.49855e-10, -10.9979
2.417e+06, 5.49741e-10, -10.9983
2.4175e+06, 5.49628e-10, -10.9987
2.418e+06, 5.49514e-10, -10.9991
2.4185e+06, 5.494e-10, -10.9995
2.419e+06, 5.49287e-10, -10.9999
2.4195e+06, 5.49173e-10, -11.0003
2.42e+06, 5.4906e-10, -11.0008
2.4205e+06, 5.48946e-10, -11.0012
2.421e+06, 5.48833e-10, -11.0016
2.4215e+06, 5.4872e-10, -11.002
2.422e+06, 5.48606e-10, -11.0024
2.4225e+06, 5.48493e-10, -11.0028
2.423e+06, 5.4838e-10, -11.0032
2.4235e+06, 5.48267e-10, -11.0036
2.424e+06, 5.48154e-10, -11.004
2.4245e+06, 5.48041e-10, -11.0044
2.425e+06, 5.47928e-10, -11.0048
2.4255e+06, 5.47815e-10, -11.0052
2.426e+06, 5.47702e-10, -11.0056
2.4265e+06, 5.47589e-10, -11.006
2.427e+06, 5.47476e-10, -11.0064
2.4275e+06, 5.47363e-10, -11.0068
2.428e+06, 5.47251e-10, -11.0072
2.4285e+06, 5.47138e-10, -11.0076
2.429e+06, 5.47025e-10, -11.008
2.4295e+06, 5.46913e-10, -11.0084
2.43e+06, 5.468e-10, -11.0088
2.4305e+06, 5.46688e-10, -11.0092
2.431e+06, 5.46575e-10, -11.0096
2.4315e+06, 5.46463e-10, -11.01
2.432e+06, 5.46351e-10, -11.0104
2.4325e+06, 5.46238e-10, -11.0108
2.433e+06, 5.46126e-10, -11.0112
2.4335e+06, 5.46014e-10, -11.0115
2.434e+06, 5.45902e-10, -11.012
2.4345e+06, 5.45789e-10, -11.0123
2.435e+06, 5.45677e-10, -11.0127
2.4355e+06, 5.45565e-10, -11.0131
2.436e+06, 5.45453e-10, -11.0135
2.4365e+06, 5.45341e-10, -11.0139
2.437e+06, 5.4523e-10, -11.0143
2.4375e+06, 5.45118e-10, -11.0147
2.438e+06, 5.45006e-10, -11.0151
2.4385e+06, 5.44894e-10, -11.0155
2.439e+06, 5.44782e-10, -11.0159
2.4395e+06, 5.44671e-10, -11.0163
2.44e+06, 5.44559e-10, -11.0167
2.4405e+06, 5.44448e-10, -11.0171
2.441e+06, 5.44336e-10, -11.0175
2.4415e+06, 5.44225e-10, -11.0179
2.442e+06, 5.44113e-10, -11.0183
2.4425e+06, 5.44002e-10, -11.0187
2.443e+06, 5.4389e-10, -11.0191
2.4435e+06, 5.43779e-10, -11.0195
2.444e+06, 5.43668e-10, -11.0199
2.4445e+06, 5.43557e-10, -11.0202
2.445e+06, 5.43446e-10, -11.0206
2.4455e+06, 5.43334e-10, -11.021
2.446e+06, 5.43223e-10, -11.0214
2.4465e+06, 5.43112e-10, -11.0218
2.447e+06, 5.43001e-10, -11.0222
2.4475e+06, 5.42891e-10, -11.0226
2.448e+06, 5.4278e-10, -11.023
2.4485e+06, 5.42669e-10, -11.0234
2.449e+06, 5.42558e-10, -11.0238
2.4495e+06, 5.42447e-10, -11.0242
2.45e+06, 5.42337e-10, -11.0246
2.4505e+06, 5.42226e-10, -11.025
2.451e+06, 5.42115e-10, -11.0253
2.4515e+06, 5.42005e-10, -11.0257
2.452e+06, 5.41894e-10, -11.0261
2.4525e+06, 5.41784e-10, -11.0265
2.453e+06, 5.41673e-10, -11.0269
2.4535e+06, 5.41563e-10, -11.0273
2.454e+06, 5.41453e-10, -11.0277
2.4545e+06, 5.41342e-10, -11.0281
2.455e+06, 5.41232e-10, -11.0285
2.4555e+06, 5.41122e-10, -11.0289
2.456e+06, 5.41012e-10, -11.0292
2.4565e+06, 5.40901e-10, -11.0296
2.457e+06, 5.40791e-10, -11.03
2.4575e+06, 5.40681e-10, -11.0304
2.458e+06, 5.40571e-10, -11.0308
2.4585e+06, 5.40461e-10, -11.0312
2.459e+06, 5.40352e-10, -11.0316
2.4595e+06, 5.40242e-10, -11.032
2.46e+06, 5.40132e-10, -11.0323
2.4605e+06, 5.40022e-10, -11.0327
2.461e+06, 5.39912e-10, -11.0331
2.4615e+06, 5.39803e-10, -11.0335
2.462e+06, 5.39693e-10, -11.0339
2.4625e+06, 5.39584e-10, -11.0343
2.463e+06, 5.39474e-10, -11.0347
2.4635e+06, 5.39364e-10, -11.0351
2.464e+06, 5.39255e-10, -11.0354
2.4645e+06, 5.39146e-10, -11.0358
2.465e+06, 5.39036e-10, -11.0362
2.4655e+06, 5.38927e-10, -11.0366
2.466e+06, 5.38818e-10, -11.037
2.4665e+06, 5.38708e-10, -11.0374
2.467e+06, 5.38599e-10, -11.0377
2.4675e+06, 5.3849e-10, -11.0381
2.468e+06, 5.38381e-10, -11.0385
2.4685e+06, 5.38272e-10, -11.0389
2.469e+06, 5.38163e-10, -11.0393
2.4695e+06, 5.38054e-10, -11.0397
2.47e+06, 5.37945e-10, -11.0401
2.4705e+06, 5.37836e-10, -11.0404
2.471e+06, 5.37727e-10, -11.0408
2.4715e+06, 5.37619e-10, -11.0412
2.472e+06, 5.3751e-10, -11.0416
2.4725e+06, 5.37401e-10, -11.042
2.473e+06, 5.37293e-10, -11.0423
2.4735e+06, 5.37184e-10, -11.0427
2.474e+06, 5.37075e-10, -11.0431
2.4745e+06, 5.36967e-10, -11.0435
2.475e+06, 5.36858e-10, -11.0439
2.4755e+06, 5.3675e-10, -11.0443
2.476e+06, 5.36642e-10, -11.0446
2.4765e+06, 5.36533e-10, -11.045
2.477e+06, 5.36425e-10, -11.0454
2.4775e+06, 5.36317e-10, -11.0458
2.478e+06, 5.36208e-10, -11.0462
2.4785e+06, 5.361e-10, -11.0465
2.479e+06, 5.35992e-10, -11.0469
2.4795e+06, 5.35884e-10, -11.0473
2.48e+06, 5.35776e-10, -11.0477
2.4805e+06, 5.35668e-10, -11.0481
2.481e+06, 5.3556e-10, -11.0484
2.4815e+06, 5.35452e-10, -11.0488
2.482e+06, 5.35344e-10, -11.0492
2.4825e+06, 5.35236e-10, -11.0496
2.483e+06, 5.35129e-10, -11.05
2.4835e+06, 5.35021e-10, -11.0503
2.484e+06, 5.34913e-10, -11.0507
2.4845e+06, 5.34806e-10, -11.0511
2.485e+06, 5.34698e-10, -11.0515
2.4855e+06, 5.3459e-10, -11.0519
2.486e+06, 5.34483e-10, -11.0522
2.4865e+06, 5.34375e-10, -11.0526
2.487e+06, 5.34268e-10, -11.053
2.4875e+06, 5.34161e-10, -11.0534
2.488e+06, 5.34053e-10, -11.0537
2.4885e+06, 5.33946e-10, -11.0541
2.489e+06, 5.33839e-10, -11.0545
2.4895e+06, 5.33731e-10, -11.0549
2.49e+06, 5.33624e-10, -11.0553
2.4905e+06, 5.33517e-10, -11.0556
2.491e+06, 5.3341e-10, -11.056
2.4915e+06, 5.33303e-10, -11.0564
2.492e+06, 5.33196e-10, -11.0568
2.4925e+06, 5.33089e-10, -11.0571
2.493e+06, 5.32982e-10, -11.0575
2.4935e+06, 5.32875e-10, -11.0579
2.494e+06, 5.32768e-10, -11.0583
2.4945e+06, 5.32662e-10, -11.0586
2.495e+06, 5.32555e-10, -11.059
2.4955e+06, 5.32448e-10, -11.0594
2.496e+06, 5.32342e-10, -11.0597
2.4965e+06, 5.32235e-10, -11.0601
2.497e+06, 5.32128e-10, -11.0605
2.4975e+06, 5.32022e-10, -11.0609
2.498e+06, 5.31915e-10, -11.0612
2.4985e+06, 5.31809e-10, -11.0616
2.499e+06, 5.31702e-10, -11.062
2.4995e+06, 5.31596e-10, -11.0624
2.5e+06, 5.3149e-10, -11.0627
2.5005e+06, 5.31384e-10, -11.0631
2.501e+06, 5.31277e-10, -11.0635
2.5015e+06, 5.31171e-10, -11.0639
2.502e+06, 5.31065e-10, -11.0642
2.5025e+06, 5.30959e-10, -11.0646
2.503e+06, 5.30853e-10, -11.065
2.5035e+06, 5.30747e-10, -11.0653
2.504e+06, 5.30641e-10, -11.0657
2.5045e+06, 5.30535e-10, -11.0661
2.505e+06, 5.30429e-10, -11.0664
2.5055e+06, 5.30323e-10, -11.0668
2.506e+06, 5.30217e-10, -11.0672
2.5065e+06, 5.30112e-10, -11.0676
2.507e+06, 5.30006e-10, -11.0679
2.5075e+06, 5.299e-10, -11.0683
2.508e+06, 5.29794e-10, -11.0687
2.5085e+06, 5.29689e-10, -11.069
2.509e+06, 5.29583e-10, -11.0694
2.5095e+06, 5.29478e-10, -11.0698
2.51e+06, 5.29372e-10, -11.0701
2.5105e+06, 5.29267e-10, -11.0705
2.511e+06, 5.29161e-10, -11.0709
2.5115e+06, 5.29056e-10, -11.0713
2.512e+06, 5.28951e-10, -11.0716
2.5125e+06, 5.28846e-10, -11.072
2.513e+06, 5.2874e-10, -11.0724
2.5135e+06, 5.28635e-10, -11.0727
2.514e+06, 5.2853e-10, -11.0731
2.5145e+06, 5.28425e-10, -11.0735
2.515e+06, 5.2832e-10, -11.0738
2.5155e+06, 5.28215e-10, -11.0742
2.516e+06, 5.2811e-10, -11.0746
2.5165e+06, 5.28005e-10, -11.0749
2.517e+06, 5.279e-10, -11.0753
2.5175e+06, 5.27795e-10, -11.0757
2.518e+06, 5.2769e-10, -11.076
2.5185e+06, 5.27586e-10, -11.0764
2.519e+06, 5.27481e-10, -11.0768
2.5195e+06, 5.27376e-10, -11.0771
2.52e+06, 5.27272e-10, -11.0775
2.5205e+06, 5.27167e-10, -11.0778
2.521e+06, 5.27062e-10, -11.0782
2.5215e+06, 5.26958e-10, -11.0786
2.522e+06, 5.26854e-10, -11.0789
2.5225e+06, 5.26749e-10, -11.0793
2.523e+06, 5.26645e-10, -11.0797
2.5235e+06, 5.2654e-10, -11.08
2.524e+06, 5.26436e-10, -11.0804
2.5245e+06, 5.26332e-10, -11.0808
2.525e+06, 5.26228e-10, -11.0811
2.5255e+06, 5.26123e-10, -11.0815
2.526e+06, 5.26019e-10, -11.0819
2.5265e+06, 5.25915e-10, -11.0822
2.527e+06, 5.25811e-10, -11.0826
2.5275e+06, 5.25707e-10, -11.0829
2.528e+06, 5.25603e-10, -11.0833
2.5285e+06, 5.25499e-10, -11.0837
2.529e+06, 5.25395e-10, -11.084
2.5295e+06, 5.25291e-10, -11.0844
2.53e+06, 5.25188e-10, -11.0847
2.5305e+06, 5.25084e-10, -11.0851
2.531e+06, 5.2498e-10, -11.0855
2.5315e+06, 5.24876e-10, -11.0858
2.532e+06, 5.24773e-10, -11.0862
2.5325e+06, 5.24669e-10, -11.0866
2.533e+06, 5.24566e-10, -11.0869
2.5335e+06, 5.24462e-10, -11.0873
2.534e+06, 5.24359e-10, -11.0876
2.5345e+06, 5.24255e-10, -11.088
2.535e+06, 5.24152e-10, -11.0884
2.5355e+06, 5.24048e-10, -11.0887
2.536e+06, 5.23945e-10, -11.0891
2.5365e+06, 5.23842e-10, -11.0894
2.537e+06, 5.23738e-10, -11.0898
2.5375e+06, 5.23635e-10, -11.0902
2.538e+06, 5.23532e-10, -11.0905
2.5385e+06, 5.23429e-10, -11.0909
2.539e+06, 5.23326e-10, -11.0912
2.5395e+06, 5.23223e-10, -11.0916
2.54e+06, 5.2312e-10, -11.0919
2.5405e+06, 5.23017e-10, -11.0923
2.541e+06, 5.22914e-10, -11.0927
2.5415e+06, 5.22811e-10, -11.093
2.542e+06, 5.22708e-10, -11.0934
2.5425e+06, 5.22606e-10, -11.0937
2.543e+06, 5.22503e-10, -11.0941
2.5435e+06, 5.224e-10, -11.0944
2.544e+06, 5.22297e-10, -11.0948
2.5445e+06, 5.22195e-10, -11.0952
2.545e+06, 5.22092e-10, -11.0955
2.5455e+06, 5.2199e-10, -11.0959
2.546e+06, 5.21887e-10, -11.0962
2.5465e+06, 5.21785e-10, -11.0966
2.547e+06, 5.21682e-10, -11.0969
2.5475e+06, 5.2158e-10, -11.0973
2.548e+06, 5.21477e-10, -11.0977
2.5485e+06, 5.21375e-10, -11.098
2.549e+06, 5.21273e-10, -11.0984
2.5495e+06, 5.21171e-10, -11.0987
2.55e+06, 5.21068e-10, -11.0991
2.5505e+06, 5.20966e-10, -11.0994
2.551e+06, 5.20864e-10, -11.0998
2.5515e+06, 5.20762e-10, -11.1001
2.552e+06, 5.2066e-10, -11.1005
2.5525e+06, 5.20558e-10, -11.1008
2.553e+06, 5.20456e-10, -11.1012
2.5535e+06, 5.20354e-10, -11.1015
2.554e+06, 5.20252e-10, -11.1019
2.5545e+06, 5.20151e-10, -11.1022
2.555e+06, 5.20049e-10, -11.1026
2.5555e+06, 5.19947e-10, -11.103
2.556e+06, 5.19845e-10, -11.1033
2.5565e+06, 5.19744e-10, -11.1037
2.557e+06, 5.19642e-10, -11.104
2.5575e+06, 5.1954e-10, -11.1044
2.558e+06, 5.19439e-10, -11.1047
2.5585e+06, 5.19337e-10, -11.1051
2.559e+06, 5.19236e-10, -11.1054
2.5595e+06, 5.19134e-10, -11.1058
2.56e+06, 5.19033e-10, -11.1061
2.5605e+06, 5.18932e-10, -11.1065
2.561e+06, 5.1883e-10, -11.1068
2.5615e+06, 5.18729e-10, -11.1072
2.562e+06, 5.18628e-10, -11.1075
2.5625e+06, 5.18527e-10, -11.1079
2.563e+06, 5.18425e-10, -11.1082
2.5635e+06, 5.18324e-10, -11.1086
2.564e+06, 5.18223e-10, -11.1089
2.5645e+06, 5.18122e-10, -11.1093
2.565e+06, 5.18021e-10, -11.1096
2.5655e+06, 5.1792e-10, -11.11
2.566e+06, 5.17819e-10, -11.1103
2.5665e+06, 5.17718e-10, -11.1107
2.567e+06, 5.17618e-10, -11.111
2.5675e+06, 5.17517e-10, -11.1114
2.568e+06, 5.17416e-10, -11.1117
2.5685e+06, 5.17315e-10, -11.112
2.569e+06, 5.17215e-10, -11.1124
2.5695e+06, 5.17114e-10, -11.1127
2.57e+06, 5.17013e-10, -11.1131
2.5705e+06, 5.16913e-10, -11.1134
2.571e+06, 5.16812e-10, -11.1138
2.5715e+06, 5.16712e-10, -11.1141
2.572e+06, 5.16611e-10, -11.1145
2.5725e+06, 5.16511e-10, -11.1148
2.573e+06, 5.16411e-10, -11.1152
2.5735e+06, 5.1631e-10, -11.1155
2.574e+06, 5.1621e-10, -11.1159
2.5745e+06, 5.1611e-10, -11.1162
2.575e+06, 5.1601e-10, -11.1166
2.5755e+06, 5.15909e-10, -11.1169
2.576e+06, 5.15809e-10, -11.1172
2.5765e+06, 5.15709e-10, -11.1176
2.577e+06, 5.15609e-10, -11.1179
2.5775e+06, 5.15509e-10, -11.1183
2.578e+06, 5.15409e-10, -11.1186
2.5785e+06, 5.15309e-10, -11.119
2.579e+06, 5.15209e-10, -11.1193
2.5795e+06, 5.15109e-10, -11.1197
2.58e+06, 5.1501e-10, -11.12
2.5805e+06, 5.1491e-10, -11.1203
2.581e+06, 5.1481e-10, -11.1207
2.5815e+06, 5.1471e-10, -11.121
2.582e+06, 5.14611e-10, -11.1214
2.5825e+06, 5.14511e-10, -11.1217
2.583e+06, 5.14411e-10, -11.1221
2.5835e+06, 5.14312e-10, -11.1224
2.584e+06, 5.14212e-10, -11.1227
2.5845e+06, 5.14113e-10, -11.1231
2.585e+06, 5.14013e-10, -11.1234
2.5855e+06, 5.13914e-10, -11.1238
2.586e+06, 5.13815e-10, -11.1241
2.5865e+06, 5.13715e-10, -11.1245
2.587e+06, 5.13616e-10, -11.1248
2.5875e+06, 5.13517e-10, -11.1251
2.588e+06, 5.13418e-10, -11.1255
2.5885e+06, 5.13318e-10, -11.1258
2.589e+06, 5.13219e-10, -11.1262
2.5895e+06, 5.1312e-10, -11.1265
2.59e+06, 5.13021e-10, -11.1268
2.5905e+06, 5.12922e-10, -11.1272
2.591e+06, 5.12823e-10, -11.1275
2.5915e+06, 5.12724e-10, -11.1279
2.592e+06, 5.12625e-10, -11.1282
2.5925e+06, 5.12526e-10, -11.1285
2.593e+06, 5.12427e-10, -11.1289
2.5935e+06, 5.12329e-10, -11.1292
2.594e+06, 5.1223e-10, -11.1296
2.5945e+06, 5.12131e-10, -11.1299
2.595e+06, 5.12033e-10, -11.1302
2.5955e+06, 5.11934e-10, -11.1306
2.596e+06, 5.11835e-10, -11.1309
2.5965e+06, 5.11737e-10, -11.1312
2.597e+06, 5.11638e-10, -11.1316
2.5975e+06, 5.1154e-10, -11.1319
2.598e+06, 5.11441e-10, -11.1323
2.5985e+06, 5.11343e-10, -11.1326
2.599e+06, 5.11244e-10, -11.1329
2.5995e+06, 5.11146e-10, -11.1333
2.6e+06, 5.11048e-10, -11.1336
2.6005e+06, 5.1095e-10, -11.1339
2.601e+06, 5.10851e-10, -11.1343
2.6015e+06, 5.10753e-10, -11.1346
2.602e+06, 5.10655e-10, -11.135
2.6025e+06, 5.10557e-10, -11.1353
2.603e+06, 5.10459e-10, -11.1356
2.6035e+06, 5.10361e-10, -11.136
2.604e+06, 5.10263e-10, -11.1363
2.6045e+06, 5.10165e-10, -11.1366
2.605e+06, 5.10067e-10, -11.137
2.6055e+06, 5.09969e-10, -11.1373
2.606e+06, 5.09871e-10, -11.1376
2.6065e+06, 5.09774e-10, -11.138
2.607e+06, 5.09676e-10, -11.1383
2.6075e+06, 5.09578e-10, -11.1386
2.608e+06, 5.0948e-10, -11.139
2.6085e+06, 5.09383e-10, -11.1393
2.609e+06, 5.09285e-10, -11.1396
2.6095e+06, 5.09187e-10, -11.14
2.61e+06, 5.0909e-10, -11.1403
2.6105e+06, 5.08992e-10, -11.1406
2.611e+06, 5.08895e-10, -11.141
2.6115e+06, 5.08797e-10, -11.1413
2.612e+06, 5.087e-10, -11.1416
2.6125e+06, 5.08603e-10, -11.142
2.613e+06, 5.08505e-10, -11.1423
2.6135e+06, 5.08408e-10, -11.1426
2.614e+06, 5.08311e-10, -11.143
2.6145e+06, 5.08214e-10, -11.1433
2.615e+06, 5.08116e-10, -11.1436
2.6155e+06, 5.08019e-10, -11.144
2.616e+06, 5.07922e-10, -11.1443
2.6165e+06, 5.07825e-10, -11.1446
2.617e+06, 5.07728e-10, -11.145
2.6175e+06, 5.07631e-10, -11.1453
2.618e+06, 5.07534e-10, -11.1456
2.6185e+06, 5.07437e-10, -11.1459
2.619e+06, 5.0734e-10, -11.1463
2.6195e+06, 5.07244e-10, -11.1466
2.62e+06, 5.07147e-10, -11.1469
2.6205e+06, 5.0705e-10, -11.1473
2.621e+06, 5.06953e-10, -11.1476
2.6215e+06, 5.06857e-10, -11.1479
2.622e+06, 5.0676e-10, -11.1483
2.6225e+06, 5.06663e-10, -11.1486
2.623e+06, 5.06567e-10, -11.1489
2.6235e+06, 5.0647e-10, -11.1492
2.624e+06, 5.06374e-10, -11.1496
2.6245e+06, 5.06277e-10, -11.1499
2.625e+06, 5.06181e-10, -11.1502
2.6255e+06, 5.06084e-10, -11.1506
2.626e+06, 5.05988e-10, -11.1509
2.6265e+06, 5.05892e-10, -11.1512
2.627e+06, 5.05795e-10, -11.1515
2.6275e+06, 5.05699e-10, -11.1519
2.628e+06, 5.05603e-10, -11.1522
2.6285e+06, 5.05507e-10, -11.1525
2.629e+06, 5.05411e-10, -11.1528
2.6295e+06, 5.05315e-10, -11.1532
2.63e+06, 5.05218e-10, -11.1535
2.6305e+06, 5.05122e-10, -11.1538
2.631e+06, 5.05026e-10, -11.1542
2.6315e+06, 5.0493e-10, -11.1545
2.632e+06, 5.04835e-10, -11.1548
2.6325e+06, 5.04739e-10, -11.1551
2.633e+06, 5.04643e-10, -11.1555
2.6335e+06, 5.04547e-10, -11.1558
2.634e+06, 5.04451e-10, -11.1561
2.6345e+06, 5.04356e-10, -11.1564
2.635e+06, 5.0426e-10, -11.1567
2.6355e+06, 5.04164e-10, -11.1571
2.636e+06, 5.04068e-10, -11.1574
2.6365e+06, 5.03973e-10, -11.1577
2.637e+06, 5.03877e-10, -11.158
2.6375e+06, 5.03782e-10, -11.1584
2.638e+06, 5.03686e-10, -11.1587
2.6385e+06, 5.03591e-10, -11.159
2.639e+06, 5.03495e-10, -11.1593
2.6395e+06, 5.034e-10, -11.1597
2.64e+06, 5.03305e-10, -11.16
2.6405e+06, 5.03209e-10, -11.1603
2.641e+06, 5.03114e-10, -11.1606
2.6415e+06, 5.03019e-10, -11.161
2.642e+06, 5.02924e-10, -11.1613
2.6425e+06, 5.02829e-10, -11.1616
2.643e+06, 5.02733e-10, -11.1619
2.6435e+06, 5.02638e-10, -11.1622
2.644e+06, 5.02543e-10, -11.1626
2.6445e+06, 5.02448e-10, -11.1629
2.645e+06, 5.02353e-10, -11.1632
2.6455e+06, 5.02258e-10, -11.1635
2.646e+06, 5.02163e-10, -11.1639
2.6465e+06, 5.02069e-10, -11.1642
2.647e+06, 5.01974e-10, -11.1645
2.6475e+06, 5.01879e-10, -11.1648
2.648e+06, 5.01784e-10, -11.1651
2.6485e+06, 5.01689e-10, -11.1655
2.649e+06, 5.01595e-10, -11.1658
2.6495e+06, 5.015e-10, -11.1661
2.65e+06, 5.01405e-10, -11.1664
2.6505e+06, 5.01311e-10, -11.1667
2.651e+06, 5.01216e-10, -11.167
2.6515e+06, 5.01122e-10, -11.1674
2.652e+06, 5.01027e-10, -11.1677
2.6525e+06, 5.00933e-10, -11.168
2.653e+06, 5.00838e-10, -11.1683
2.6535e+06, 5.00744e-10, -11.1687
2.654e+06, 5.0065e-10, -11.169
2.6545e+06, 5.00555e-10, -11.1693
2.655e+06, 5.00461e-10, -11.1696
2.6555e+06, 5.00367e-10, -11.1699
2.656e+06, 5.00273e-10, -11.1702
2.6565e+06, 5.00179e-10, -11.1706
2.657e+06, 5.00085e-10, -11.1709
2.6575e+06, 4.9999e-10, -11.1712
2.658e+06, 4.99896e-10, -11.1715
2.6585e+06, 4.99802e-10, -11.1718
2.659e+06, 4.99708e-10, -11.1721
2.6595e+06, 4.99614e-10, -11.1725
2.66e+06, 4.9952e-10, -11.1728
2.6605e+06, 4.99427e-10, -11.1731
2.661e+06, 4.99333e-10, -11.1734
2.6615e+06, 4.99239e-10, -11.1737
2.662e+06, 4.99145e-10, -11.174
2.6625e+06, 4.99051e-10, -11.1744
2.663e+06, 4.98958e-10, -11.1747
2.6635e+06, 4.98864e-10, -11.175
2.664e+06, 4.9877e-10, -11.1753
2.6645e+06, 4.98677e-10, -11.1756
2.665e+06, 4.98583e-10, -11.1759
2.6655e+06, 4.9849e-10, -11.1762
2.666e+06, 4.98396e-10, -11.1766
2.6665e+06, 4.98303e-10, -11.1769
2.667e+06, 4.98209e-10, -11.1772
2.6675e+06, 4.98116e-10, -11.1775
2.668e+06, 4.98023e-10, -11.1778
2.6685e+06, 4.97929e-10, -11.1781
2.669e+06, 4.97836e-10, -11.1784
2.6695e+06, 4.97743e-10, -11.1788
2.67e+06, 4.9765e-10, -11.1791
2.6705e+06, 4.97556e-10, -11.1794
2.671e+06, 4.97463e-10, -11.1797
2.6715e+06, 4.9737e-10, -11.18
2.672e+06, 4.97277e-10, -11.1803
2.6725e+06, 4.97184e-10, -11.1806
2.673e+06, 4.97091e-10, -11.1809
2.6735e+06, 4.96998e-10, -11.1812
2.674e+06, 4.96905e-10, -11.1816
2.6745e+06, 4.96812e-10, -11.1819
2.675e+06, 4.96719e-10, -11.1822
2.6755e+06, 4.96627e-10, -11.1825
2.676e+06, 4.96534e-10, -11.1828
2.6765e+06, 4.96441e-10, -11.1831
2.677e+06, 4.96348e-10, -11.1834
2.6775e+06, 4.96256e-10, -11.1837
2.678e+06, 4.96163e-10, -11.1841
2.6785e+06, 4.9607e-10, -11.1844
2.679e+06, 4.95978e-10, -11.1847
2.6795e+06, 4.95885e-10, -11.185
2.68e+06, 4.95793e-10, -11.1853
2.6805e+06, 4.957e-10, -11.1856
2.681e+06, 4.95608e-10, -11.1859
2.6815e+06, 4.95515e-10, -11.1862
2.682e+06, 4.95423e-10, -11.1865
2.6825e+06, 4.95331e-10, -11.1868
2.683e+06, 4.95238e-10, -11.1871
2.6835e+06, 4.95146e-10, -11.1875
2.684e+06, 4.95054e-10, -11.1878
2.6845e+06, 4.94962e-10, -11.1881
2.685e+06, 4.94869e-10, -11.1884
2.6855e+06, 4.94777e-10, -11.1887
2.686e+06, 4.94685e-10, -11.189
2.6865e+06, 4.94593e-10, -11.1893
2.687e+06, 4.94501e-10, -11.1896
2.6875e+06, 4.94409e-10, -11.1899
2.688e+06, 4.94317e-10, -11.1902
2.6885e+06, 4.94225e-10, -11.1905
2.689e+06, 4.94133e-10, -11.1908
2.6895e+06, 4.94041e-10, -11.1911
2.69e+06, 4.9395e-10, -11.1914
2.6905e+06, 4.93858e-10, -11.1917
2.691e+06, 4.93766e-10, -11.1921
2.6915e+06, 4.93674e-10, -11.1924
2.692e+06, 4.93583e-10, -11.1927
2.6925e+06, 4.93491e-10, -11.193
2.693e+06, 4.93399e-10, -11.1933
2.6935e+06, 4.93308e-10, -11.1936
2.694e+06, 4.93216e-10, -11.1939
2.6945e+06, 4.93125e-10, -11.1942
2.695e+06, 4.93033e-10, -11.1945
2.6955e+06, 4.92942e-10, -11.1948
2.696e+06, 4.9285e-10, -11.1951
2.6965e+06, 4.92759e-10, -11.1954
2.697e+06, 4.92668e-10, -11.1957
2.6975e+06, 4.92576e-10, -11.196
2.698e+06, 4.92485e-10, -11.1963
2.6985e+06, 4.92394e-10, -11.1966
2.699e+06, 4.92303e-10, -11.1969
2.6995e+06, 4.92211e-10, -11.1972
2.7e+06, 4.9212e-10, -11.1975
2.7005e+06, 4.92029e-10, -11.1978
2.701e+06, 4.91938e-10, -11.1981
2.7015e+06, 4.91847e-10, -11.1984
2.702e+06, 4.91756e-10, -11.1987
2.7025e+06, 4.91665e-10, -11.199
2.703e+06, 4.91574e-10, -11.1994
2.7035e+06, 4.91483e-10, -11.1997
2.704e+06, 4.91392e-10, -11.2
2.7045e+06, 4.91301e-10, -11.2003
2.705e+06, 4.91211e-10, -11.2006
2.7055e+06, 4.9112e-10, -11.2009
2.706e+06, 4.91029e-10, -11.2012
2.7065e+06, 4.90938e-10, -11.2015
2.707e+06, 4.90848e-10, -11.2018
2.7075e+06, 4.90757e-10, -11.2021
2.708e+06, 4.90666e-10, -11.2024
2.7085e+06, 4.90576e-10, -11.2027
2.709e+06, 4.90485e-10, -11.203
2.7095e+06, 4.90395e-10, -11.2033
2.71e+06, 4.90304e-10, -11.2036
2.7105e+06, 4.90214e-10, -11.2039
2.711e+06, 4.90123e-10, -11.2042
2.7115e+06, 4.90033e-10, -11.2045
2.712e+06, 4.89943e-10, -11.2048
2.7125e+06, 4.89852e-10, -11.2051
2.713e+06, 4.89762e-10, -11.2054
2.7135e+06, 4.89672e-10, -11.2057
2.714e+06, 4.89582e-10, -11.206
2.7145e+06, 4.89491e-10, -11.2063
2.715e+06, 4.89401e-10, -11.2066
2.7155e+06, 4.89311e-10, -11.2069
2.716e+06, 4.89221e-10, -11.2071
2.7165e+06, 4.89131e-10, -11.2074
